,0
843,5.66524901475996e-06
844,5.680789193887987e-06
845,5.471819078974028e-06
846,5.567048995756098e-06
847,5.596253866052137e-06
848,5.6631850754861906e-06
849,5.959657995464558e-06
850,5.537056377364638e-06
851,5.448210546379222e-06
852,5.972244522666357e-06
853,5.61444785836863e-06
854,5.599999959541275e-06
855,5.498128953310439e-06
856,5.62610939755758e-06
857,5.76565441515794e-06
858,5.973065379467657e-06
859,5.468881816049657e-06
860,5.5332288719032955e-06
861,5.447108297285376e-06
862,6.104112351315569e-06
863,5.550367250666706e-06
864,5.762448990378975e-06
865,5.713874530670533e-06
866,5.773025604400736e-06
867,5.673782337804378e-06
868,5.487225108953066e-06
869,5.482371373002878e-06
870,5.5299065048494e-06
871,5.454726963479584e-06
872,5.810761376317155e-06
873,5.420631580483658e-06
874,5.74786158879866e-06
875,5.650775557324423e-06
876,5.604244295787741e-06
877,5.633506298634462e-06
878,5.8346431558631985e-06
879,5.551048184458735e-06
880,5.684870505136066e-06
881,5.648286637452625e-06
882,5.6109717453327785e-06
883,5.817404715074552e-06
884,5.69167541537209e-06
885,5.968982898338284e-06
886,5.941212062184191e-06
887,5.589330643008728e-06
888,5.589802340305392e-06
889,5.598020788966096e-06
890,5.520041887705817e-06
891,5.6503612793317896e-06
892,5.575808125843777e-06
893,5.7006224073180776e-06
894,5.805731792044144e-06
895,5.654318472250577e-06
896,5.6081504528527515e-06
897,6.033501549600177e-06
898,5.974822283514449e-06
899,6.412312301050348e-06
900,5.9749998988573666e-06
901,6.2034205019181705e-06
902,5.986530621677438e-06
903,5.873547767250822e-06
904,6.033367196859229e-06
905,5.834262155497858e-06
906,6.191265055966792e-06
907,5.8469198832947676e-06
908,5.877561500815095e-06
909,5.9965551292274636e-06
910,5.785981226429103e-06
911,5.8466049780496185e-06
912,5.831649592512326e-06
913,6.028746024403573e-06
914,5.928454490347757e-06
915,5.821199657910984e-06
916,5.751505710598253e-06
917,5.832102507179698e-06
918,5.761403505441947e-06
919,5.589435067461077e-06
920,6.167380240605574e-06
921,6.014591844530291e-06
922,5.680062704015278e-06
923,6.047517698215228e-06
924,5.815756916739651e-06
925,5.683471891055369e-06
926,5.853292125799653e-06
927,5.667463585510734e-06
928,5.7326109493122475e-06
929,5.767494881456702e-06
930,5.7659397296245315e-06
931,5.773782379197806e-06
932,5.8967145389324586e-06
933,5.967415692591497e-06
934,5.708116562144238e-06
935,5.788900393423145e-06
936,5.83130796481908e-06
937,5.78630709193074e-06
938,5.865702484495031e-06
939,5.762877992160834e-06
940,5.7978193114667855e-06
941,6.151026621987054e-06
942,6.1146788367675e-06
943,5.850258557260279e-06
944,5.822869066216522e-06
945,5.8350260069393525e-06
946,6.164564571396501e-06
947,5.94234686049072e-06
948,5.876970287169804e-06
949,5.76350519003961e-06
950,5.7547521021112235e-06
951,5.740932538928078e-06
952,5.694628117069908e-06
953,5.766495344164912e-06
954,5.524054630149592e-06
955,5.511169120174053e-06
956,5.536335190552097e-06
957,5.620083350291608e-06
958,5.611366030391805e-06
959,5.591290637589102e-06
960,5.6532224149357534e-06
961,5.748304231238302e-06
962,5.8473298050029235e-06
963,5.752192176911263e-06
964,5.711342306089521e-06
965,5.80164605371128e-06
966,5.710444745186075e-06
967,5.58282723403487e-06
968,5.811455140745227e-06
969,5.671279967346293e-06
970,5.995678445137101e-06
971,5.6742976726595855e-06
972,5.673132756360492e-06
973,5.6214730799160955e-06
974,5.647713127144246e-06
975,6.162362403408331e-06
976,6.032665357829346e-06
977,5.816700858766305e-06
978,5.695751292596045e-06
979,5.6563599638950516e-06
980,5.569842895303965e-06
981,5.6780310672794716e-06
982,5.752837968813842e-06
983,5.933333233758801e-06
984,5.677068054112874e-06
985,5.808272974914992e-06
986,5.614900314576478e-06
987,5.734922281264959e-06
988,6.0206060769622015e-06
989,5.671635631235185e-06
990,5.6717682488006465e-06
991,5.989103839609889e-06
992,5.595292924953504e-06
993,5.588842556275072e-06
994,5.5647857986923885e-06
995,5.726776570967714e-06
996,5.81997962782224e-06
997,5.889274787726889e-06
998,5.561795434519592e-06
999,5.660978116127289e-06
1000,5.651609521206403e-06
1001,5.892439510775617e-06
1002,5.691520182586554e-06
1003,5.6324973998334875e-06
1004,5.990113150584967e-06
1005,5.725000047585956e-06
1006,5.750520771622784e-06
1007,5.67847436606955e-06
1008,5.708550518261836e-06
1009,5.879771835747932e-06
1010,5.712083395792433e-06
1011,5.8216409898028735e-06
1012,5.61075165076959e-06
1013,5.715020538427255e-06
1014,5.874515785638691e-06
1015,5.6417973129341015e-06
1016,5.732404496830718e-06
1017,5.638541665575758e-06
1018,5.626200361951159e-06
1019,5.985844360328542e-06
1020,5.854004193380622e-06
1021,5.8378461742391575e-06
1022,6.000100549143136e-06
1023,5.657648279046462e-06
1024,6.639400184430921e-06
1025,6.4171748433396505e-06
1026,6.252371163897159e-06
1027,6.185609999078067e-06
1028,6.165592566808045e-06
1029,6.1831250377508695e-06
1030,6.184631314330278e-06
1031,6.356224474409234e-06
1032,6.093423804194114e-06
1033,6.175051996191061e-06
1034,6.0030366121901015e-06
1035,6.022442664245303e-06
1036,6.042468561203936e-06
1037,6.288809063279039e-06
1038,6.329290908652445e-06
1039,6.219605840586804e-06
1040,6.157202085020464e-06
1041,6.287590504811514e-06
1042,6.267391338200389e-06
1043,6.2371900489516285e-06
1044,6.321868579398441e-06
1045,6.5701863813786685e-06
1046,6.349066407209614e-06
1047,6.422760008762847e-06
1048,6.623475689216653e-06
1049,6.544501031085075e-06
1050,6.248642954814232e-06
1051,6.391322258874304e-06
1052,6.3558308311192156e-06
1053,6.160229672321764e-06
